"Date","Daily.Max.8.hour.Ozone.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","year","month","day"
2018-03-03,0.048,"ppm",44,"Coweeta","Macon",35.0608,-83.4306,2018,3,3
2018-03-04,0.046,"ppm",43,"Coweeta","Macon",35.0608,-83.4306,2018,3,4
2018-03-05,0.047,"ppm",44,"Coweeta","Macon",35.0608,-83.4306,2018,3,5
2018-03-06,0.038,"ppm",35,"Coweeta","Macon",35.0608,-83.4306,2018,3,6
2018-03-07,0.04,"ppm",37,"Coweeta","Macon",35.0608,-83.4306,2018,3,7
2018-03-08,0.044,"ppm",41,"Coweeta","Macon",35.0608,-83.4306,2018,3,8
2018-03-09,0.049,"ppm",45,"Coweeta","Macon",35.0608,-83.4306,2018,3,9
2018-03-10,0.052,"ppm",48,"Coweeta","Macon",35.0608,-83.4306,2018,3,10
2018-03-11,0.04,"ppm",37,"Coweeta","Macon",35.0608,-83.4306,2018,3,11
2018-03-12,0.049,"ppm",45,"Coweeta","Macon",35.0608,-83.4306,2018,3,12
2018-03-13,0.048,"ppm",44,"Coweeta","Macon",35.0608,-83.4306,2018,3,13
2018-03-14,0.049,"ppm",45,"Coweeta","Macon",35.0608,-83.4306,2018,3,14
2018-03-15,0.056,"ppm",54,"Coweeta","Macon",35.0608,-83.4306,2018,3,15
2018-03-16,0.06,"ppm",67,"Coweeta","Macon",35.0608,-83.4306,2018,3,16
2018-03-17,0.05,"ppm",46,"Coweeta","Macon",35.0608,-83.4306,2018,3,17
2018-03-18,0.049,"ppm",45,"Coweeta","Macon",35.0608,-83.4306,2018,3,18
2018-03-19,0.043,"ppm",40,"Coweeta","Macon",35.0608,-83.4306,2018,3,19
2018-03-20,0.044,"ppm",41,"Coweeta","Macon",35.0608,-83.4306,2018,3,20
2018-03-21,0.045,"ppm",42,"Coweeta","Macon",35.0608,-83.4306,2018,3,21
2018-03-22,0.049,"ppm",45,"Coweeta","Macon",35.0608,-83.4306,2018,3,22
2018-03-23,0.05,"ppm",46,"Coweeta","Macon",35.0608,-83.4306,2018,3,23
2018-03-24,0.048,"ppm",44,"Coweeta","Macon",35.0608,-83.4306,2018,3,24
2018-03-25,0.047,"ppm",44,"Coweeta","Macon",35.0608,-83.4306,2018,3,25
2018-03-26,0.049,"ppm",45,"Coweeta","Macon",35.0608,-83.4306,2018,3,26
2018-03-27,0.042,"ppm",39,"Coweeta","Macon",35.0608,-83.4306,2018,3,27
2018-03-28,0.048,"ppm",44,"Coweeta","Macon",35.0608,-83.4306,2018,3,28
2018-03-29,0.051,"ppm",47,"Coweeta","Macon",35.0608,-83.4306,2018,3,29
2018-03-30,0.046,"ppm",43,"Coweeta","Macon",35.0608,-83.4306,2018,3,30
2018-03-31,0.049,"ppm",45,"Coweeta","Macon",35.0608,-83.4306,2018,3,31
2018-04-01,0.051,"ppm",47,"Coweeta","Macon",35.0608,-83.4306,2018,4,1
2018-04-02,0.058,"ppm",61,"Coweeta","Macon",35.0608,-83.4306,2018,4,2
2018-04-03,0.046,"ppm",43,"Coweeta","Macon",35.0608,-83.4306,2018,4,3
2018-04-04,0.05,"ppm",46,"Coweeta","Macon",35.0608,-83.4306,2018,4,4
2018-04-05,0.052,"ppm",48,"Coweeta","Macon",35.0608,-83.4306,2018,4,5
2018-04-06,0.049,"ppm",45,"Coweeta","Macon",35.0608,-83.4306,2018,4,6
2018-04-07,0.042,"ppm",39,"Coweeta","Macon",35.0608,-83.4306,2018,4,7
2018-04-08,0.039,"ppm",36,"Coweeta","Macon",35.0608,-83.4306,2018,4,8
2018-04-09,0.035,"ppm",32,"Coweeta","Macon",35.0608,-83.4306,2018,4,9
2018-04-10,0.043,"ppm",40,"Coweeta","Macon",35.0608,-83.4306,2018,4,10
2018-04-11,0.046,"ppm",43,"Coweeta","Macon",35.0608,-83.4306,2018,4,11
2018-04-12,0.068,"ppm",93,"Coweeta","Macon",35.0608,-83.4306,2018,4,12
2018-04-13,0.063,"ppm",77,"Coweeta","Macon",35.0608,-83.4306,2018,4,13
2018-04-14,0.05,"ppm",46,"Coweeta","Macon",35.0608,-83.4306,2018,4,14
2018-04-15,0.042,"ppm",39,"Coweeta","Macon",35.0608,-83.4306,2018,4,15
2018-04-16,0.049,"ppm",45,"Coweeta","Macon",35.0608,-83.4306,2018,4,16
2018-04-17,0.058,"ppm",61,"Coweeta","Macon",35.0608,-83.4306,2018,4,17
2018-04-18,0.06,"ppm",67,"Coweeta","Macon",35.0608,-83.4306,2018,4,18
2018-04-19,0.047,"ppm",44,"Coweeta","Macon",35.0608,-83.4306,2018,4,19
2018-04-20,0.054,"ppm",50,"Coweeta","Macon",35.0608,-83.4306,2018,4,20
2018-04-21,0.065,"ppm",84,"Coweeta","Macon",35.0608,-83.4306,2018,4,21
2018-04-22,0.047,"ppm",44,"Coweeta","Macon",35.0608,-83.4306,2018,4,22
2018-04-23,0.048,"ppm",44,"Coweeta","Macon",35.0608,-83.4306,2018,4,23
2018-04-24,0.043,"ppm",40,"Coweeta","Macon",35.0608,-83.4306,2018,4,24
2018-04-25,0.043,"ppm",40,"Coweeta","Macon",35.0608,-83.4306,2018,4,25
2018-04-26,0.036,"ppm",33,"Coweeta","Macon",35.0608,-83.4306,2018,4,26
2018-04-27,0.056,"ppm",54,"Coweeta","Macon",35.0608,-83.4306,2018,4,27
2018-04-28,0.059,"ppm",64,"Coweeta","Macon",35.0608,-83.4306,2018,4,28
